case,method,order,variant,n_steps,runtime_s,abs_err_x,abs_err_px,rel_err_x,rel_err_px
12,3,2,2,280,3.4626107662916183e-05,5.270665138092117e-13,1.6784605939490434e-07,0.011990617333410458,0.04793125816490533
12,3,2,2,290,3.5847071558237076e-05,4.897215503281053e-13,1.564275169909148e-07,0.011141029748731863,0.04467050181586973
12,3,2,2,300,3.63930594176054e-05,4.562552666448118e-13,1.4613696219206536e-07,0.010379681056101797,0.041731861251403
12,3,2,2,310,3.4812139347195625e-05,4.2614330047103284e-13,1.3683042729479124e-07,0.009694642158568873,0.03907422407844778
12,3,2,2,320,3.723707050085068e-05,3.98947720803602e-13,1.283862218049064e-07,0.009075950247000232,0.03666283953482311
12,3,2,2,330,3.9359088987112045e-05,3.743003637513061e-13,1.2070091695922532e-07,0.008515229694753206,0.03446817180200697
12,3,2,2,340,3.768294118344784e-05,3.5188982039288705e-13,1.1368615062473827e-07,0.00800539603504574,0.032464987590492544
12,3,2,2,350,3.84538434445858e-05,3.3145118573163007e-13,1.0726606634222307e-07,0.00754042275251005,0.0306316248157271
12,3,2,2,360,3.875396214425564e-05,3.127579159177879e-13,1.01375246538869e-07,0.007115156037256137,0.028949402392302884
12,3,2,2,370,4.0072016417980194e-05,2.956153102497505e-13,9.595703380872747e-08,0.006725166502202133,0.0274021408474264
12,3,2,2,380,3.89020424336195e-05,2.7985525608960357e-13,9.096215909592194e-08,0.006366629631357498,0.025975770575619422
12,3,2,2,390,4.032091237604618e-05,2.6533196345451065e-13,8.634761428152204e-08,0.00603622874295734,0.02465800988698665
12,3,2,2,400,4.061288200318813e-05,2.5191848090112823e-13,8.207572058417326e-08,0.00573107572679702,0.023438098973386296
12,3,2,2,410,4.150299355387688e-05,2.3950383275972733e-13,7.811335487481488e-08,0.0054486459171006335,0.02230657896961795
12,3,2,2,420,4.003499634563923e-05,2.2799065360291167e-13,7.443130396787938e-08,0.005186724277338966,0.021255107560441647
12,3,2,2,430,4.212884232401848e-05,2.1729322338534104e-13,7.100372330418043e-08,0.004943360700201941,0.02027630439839506
12,3,2,2,440,4.427507519721985e-05,2.0733582709088097e-13,6.780768110162514e-08,0.004716832690025205,0.019363620928381692
12,3,2,2,450,4.423805512487888e-05,1.9805137896043125e-13,6.482277294742945e-08,0.004505614064353951,0.018511230328012152
12,3,2,2,460,4.454911686480045e-05,1.8938026332936034e-13,6.203079460309604e-08,0.004308348583315326,0.017713934071576284
12,3,2,2,470,4.563084803521633e-05,1.8126935389363984e-13,5.94154632148517e-08,0.00412382763819439,0.016967082317006433
12,3,2,2,480,4.516611807048321e-05,1.7367118053477683e-13,5.696217889160198e-08,0.003950971296931892,0.016266505820462438
12,3,2,2,490,4.502409137785435e-05,1.6654321884462762e-13,5.4657820133490666e-08,0.0037888121410103925,0.015608457517524757
12,3,2,2,500,4.603504203259945e-05,1.59847281938681e-13,5.249056767207205e-08,0.003636481429374765,0.014989562217800277
12,3,2,2,510,4.56289853900671e-05,1.535489981552589e-13,5.0449752364392335e-08,0.0034931972162335454,0.01440677316852542
12,3,2,2,520,4.6903034672141075e-05,1.4761736088857606e-13,4.852572340270135e-08,0.003358254109885612,0.013857334419638325
12,3,2,2,530,4.8246001824736595e-05,1.4202433942827586e-13,4.67097338287137e-08,0.0032310144194273257,0.013338748130455411
12,3,2,2,540,4.7690002247691154e-05,1.3674454147917564e-13,4.499384079103654e-08,0.0031109004771701205,0.012848746086506536
12,3,2,2,550,5.0175003707408905e-05,1.317549196288979e-13,4.337081840725058e-08,0.002997387960860347,0.012385264815840335
12,3,2,2,560,4.8845075070858e-05,1.270345153851663e-13,4.183408147204175e-08,0.0028900000705985858,0.011946423802601296
12,3,2,2,570,4.9666035920381546e-05,1.225642352623628e-13,4.037761844455887e-08,0.0027883024348707916,0.011530506350445485
12,3,2,2,580,4.965183325111866e-05,1.1832665450864208e-13,3.899593249713595e-08,0.0026918986453944543,0.011135942748014193
12,3,2,2,590,4.9669062718749046e-05,1.143058445725604e-13,3.7683989509189537e-08,0.0026004263320321564,0.010761295417718836
12,3,2,2,600,5.126791074872017e-05,1.1048722107583526e-13,3.6437172086379506e-08,0.002513553704213924,0.010405245785140904
12,3,4,1,10,1.9905157387256622e-05,,,,
12,3,4,1,20,2.1483981981873512e-05,,,,
12,3,4,1,30,2.2180844098329544e-05,,,,
12,3,4,1,40,2.397783100605011e-05,,,,
12,3,4,1,50,2.6504043489694595e-05,8.662933946682325e-11,3.424207486477106e-06,1.9707934998291197,0.9778398947000747
12,3,4,1,60,2.5624176487326622e-05,,,,
12,3,4,1,70,3.09268943965435e-05,5.070937642428452e-12,4.95134765194934e-06,0.11536242807858585,1.4139403893386047
12,3,4,1,80,3.152014687657356e-05,5.32415388541228e-12,2.8888385345265534e-06,0.12112302753363302,0.8249563087408575
12,3,4,1,90,3.3501069992780685e-05,4.18551133303288e-12,1.8159249461910842e-06,0.09521922456492213,0.5185678336313633
12,3,4,1,100,3.355788066983223e-05,3.0095375451554074e-12,1.1467284163746877e-06,0.0684661463193477,0.3274675376260687
12,3,4,1,110,3.67241445928812e-05,2.143415083907727e-12,7.586836837347933e-07,0.04876210000907145,0.2166548541067373
12,3,4,1,120,3.702612593770027e-05,1.5451739255272006e-12,5.22369577110841e-07,0.03515227920790842,0.14917139638699356
12,3,4,1,130,4.0381914004683495e-05,1.134098966055404e-12,3.723250110449207e-07,0.02580043763719208,0.10632365329267368
12,3,4,1,140,4.0282029658555984e-05,8.482833393611471e-13,2.731600962684411e-07,0.01929821122399923,0.07800544821721643
12,3,4,1,150,4.191300831735134e-05,6.457680139627365e-13,2.052098382952855e-07,0.014691043613494508,0.05860111207119836
12,3,4,1,160,4.295981489121914e-05,4.996127172896428e-13,1.5728811204383462e-07,0.011366051059912334,0.044916259171184754
12,3,4,1,170,4.526320844888687e-05,3.92254703834697e-13,1.2265776229316826e-07,0.008923685963124263,0.035026981816541375
12,3,4,1,180,4.640803672373295e-05,3.120879582370534e-13,9.710388844176666e-08,0.007099914685417621,0.02772964442833851
12,3,4,1,190,4.7866953536868095e-05,2.5131171734734447e-13,7.790105509377654e-08,0.005717272023858846,0.022245953205450558
12,3,4,1,200,4.9252063035964966e-05,2.0459108623395106e-13,6.323730940370968e-08,0.004654390595085481,0.018058474614240625
12,3,4,1,210,4.966696724295616e-05,1.6821579438784638e-13,5.18788275342989e-08,0.0038268627717647813,0.014814869558472166
12,3,4,1,220,5.149981006979942e-05,1.3956347613197713e-13,4.296746901693208e-08,0.003175030460434184,0.01227008163055907
12,3,4,1,230,5.2638817578554153e-05,1.1675232257029308e-13,3.589504149761159e-08,0.0026560830294637817,0.010250431300350468
12,3,4,1,240,5.607795901596546e-05,9.841265524281743e-14,3.022316480208631e-08,0.002238860672921867,0.008630731754511827
12,3,4,1,250,5.650380626320839e-05,8.353430262677283e-14,2.563101397017414e-08,0.0019003822682112331,0.007319366043275776
12,3,4,1,260,5.758204497396946e-05,7.136304146265229e-14,2.1880533590740427e-08,0.0016234894448952043,0.006248353450206183
12,3,4,1,270,5.8823032304644585e-05,6.132928892031566e-14,1.8792847774619812e-08,0.0013952243512094324,0.005366612964202931
12,3,4,1,280,6.177579052746296e-05,5.299831454493518e-14,1.623199047146251e-08,0.0012056969896100669,0.00463531719852562
12,3,4,1,290,6.126402877271175e-05,4.6035019505669704e-14,1.40935106259679e-08,0.001047283954427773,0.004024638401988078
12,3,4,1,300,6.395205855369568e-05,4.017871243144902e-14,1.2296378249273817e-08,0.0009140545891121396,0.0035114371018540756
12,3,4,1,310,6.51930458843708e-05,3.5224834628976345e-14,1.0777160147794665e-08,0.0008013552399984376,0.0030775988854949417
12,3,4,1,320,6.510806269943714e-05,3.101157558468622e-14,9.485778329140855e-09,0.0007055047626810706,0.0027088231420398655
12,3,4,1,330,6.985594518482685e-05,2.740996971721159e-14,8.382386539418585e-09,0.0006235692258727382,0.002393731105200419
12,3,4,1,340,6.974698044359684e-05,2.4316498186727242e-14,7.435046240409121e-09,0.0005531936046143096,0.002123202189564645
12,3,4,1,350,7.234187796711922e-05,2.1647512186316988e-14,6.6179807714128835e-09,0.0004924749116966763,0.0018898754372222123
12,3,4,1,360,7.280800491571426e-05,1.9334993118943925e-14,5.910251884105292e-09,0.00043986574286011685,0.0016877715800891133
12,3,4,1,370,7.401988841593266e-05,1.7323303355832625e-14,5.294748037962939e-09,0.000394100357446658,0.0015120041306935339
12,3,4,1,380,7.67118763178587e-05,1.55666771132116e-14,4.7574048272208505e-09,0.00035413759654031864,0.0013585567620148262
12,3,4,1,390,7.764599286019802e-05,1.4027268891608161e-14,4.286599770334847e-09,0.00031911648550112556,0.0012241104794610453
12,3,4,1,400,7.801898755133152e-05,1.267362529325154e-14,3.872679172026222e-09,0.00028832146823393044,0.0011059085083881092
12,3,4,1,410,8.401204831898212e-05,1.1479480519372702e-14,3.50758571701078e-09,0.0002611550050853037,0.0010016499472413729
12,3,4,1,420,8.23410227894783e-05,1.0422801383479235e-14,3.184563601388563e-09,0.00023711584715981317,0.0009094055628770389
12,3,4,1,430,8.657085709273815e-05,9.48502543377641e-15,2.8979235185143843e-09,0.00021578170381593827,0.0008275506783347258
12,3,4,1,440,8.424511179327965e-05,8.650449960757213e-15,2.6428543801056172e-09,0.0001967953427578241,0.0007547114066410958
12,3,4,1,450,8.682603947818279e-05,7.905739467790053e-15,2.4152716868524417e-09,0.00017985338512744995,0.0006897213504937689
12,3,4,1,460,8.664513006806374e-05,7.23952642078974e-15,2.2116946861636247e-09,0.00016469722267012913,0.0006315865225947409
12,3,4,1,470,8.962210267782211e-05,6.642086246770535e-15,2.02914645776519e-09,0.00015110562404152878,0.0005794568134168493
12,3,4,1,480,8.96090641617775e-05,6.105071400533102e-15,1.865072191987502e-09,0.00013888868489839027,0.0005326026541976284
12,3,4,1,490,8.996902033686638e-05,5.6212930895821795e-15,1.7172721842727543e-09,0.00012788286220080956,0.0004903958823967908
12,3,4,1,500,9.439606219530106e-05,5.184540833206247e-15,1.5838464138431126e-09,0.00011794686923123332,0.0004522939152051278
12,3,4,1,510,9.434996172785759e-05,4.789433372458511e-15,1.4631488324479387e-09,0.00010895828383778425,0.00041782669592939554
12,3,4,1,520,9.6543924883008e-05,4.431294444928601e-15,1.3537492510698195e-09,0.00010081072234469417,0.0003865858101018049
12,3,4,1,530,9.575299918651581e-05,4.106049149416206e-15,1.2544015653830222e-09,9.341148187730826e-05,0.0003582154117266119
12,3,4,1,540,0.00010241707786917686,3.810137191079787e-15,1.1640171727454926e-09,8.667956671322621e-05,0.0003324046320562068
12,3,4,1,550,0.00010146503336727619,3.5404398954331166e-15,1.0816426039810594e-09,8.054402787092084e-05,0.00030888119197125795
12,3,4,1,560,0.00010582082904875278,3.2942187125913737e-15,1.0064406896259928e-09,7.494256409835471e-05,0.0002874060236864479
12,3,4,1,570,0.00010287505574524403,3.0690631965997425e-15,9.3767463353018e-10,6.982033841710134e-05,0.0002677687227000964
12,3,4,1,580,0.00010580592788755894,2.862846783970124e-15,8.746944641538996e-10,6.512897209629295e-05,0.00024978367873465193
12,3,4,1,590,0.00010737287811934948,2.673689247384446e-15,8.169255458385588e-10,6.0825690484760956e-05,0.0002332867949373074
12,3,4,1,600,0.00010857987217605114,2.4999245794638773e-15,7.6385874591207e-10,5.687259237567318e-05,0.00021813267993197688
12,3,4,2,10,2.1041836589574814e-05,4.3196030057030975e-11,2.0507972839126906e-06,0.9826977301082002,0.5856395700529031
12,3,4,2,20,2.2450927644968033e-05,,,,
12,3,4,2,30,2.5043031200766563e-05,6.508201339265097e-11,1.0796766029366509e-05,1.4805977944591124,3.0831976738999742
12,3,4,2,40,2.3626023903489113e-05,,,,
12,3,4,2,50,2.715899609029293e-05,3.3173299792712395e-12,4.1386035951158784e-06,0.07546833901971309,1.181847688738332
12,3,4,2,60,2.926005981862545e-05,4.8119915706088964e-12,2.742809415022298e-06,0.10947147660314827,0.7832552437782041
12,3,4,2,70,2.9504066333174706e-05,4.401185503559114e-12,1.5868754300555722e-06,0.10012575226062183,0.4531589016015227
12,3,4,2,80,3.221607767045498e-05,3.5246406230656355e-12,1.265604701042946e-06,0.08018459879671226,0.361414655066063
12,3,4,2,90,3.351992927491665e-05,2.8159693458729417e-12,9.988222082909441e-07,0.06406252335203177,0.28523043852817154
12,3,4,2,100,3.4556956961750984e-05,2.1945970662649334e-12,7.513175003859021e-07,0.04992647594404648,0.21455131687113838
12,3,4,2,110,3.7057092413306236e-05,1.7078999061558385e-12,5.68487736484564e-07,0.03885425023585396,0.1623412105071532
12,3,4,2,120,3.9556995034217834e-05,1.3332365060079106e-12,4.3428608846293077e-07,0.03033076156354111,0.12401767845242365
12,3,4,2,130,3.949902020394802e-05,1.0469588498754636e-12,3.355331126179413e-07,0.0238180241084874,0.09581710944983346
12,3,4,2,140,4.292395897209644e-05,8.2837086013315e-13,2.622519873653681e-07,0.01884520783196658,0.07489045471776244
12,3,4,2,150,4.330812953412533e-05,6.608782746059564e-13,2.0729919447441675e-07,0.015034797861647192,0.059197762780672326
12,3,4,2,160,4.611094482243061e-05,5.31784394233491e-13,1.656343389840456e-07,0.012097947807478098,0.047299664296192326
12,3,4,2,170,4.653492942452431e-05,4.3156418215684524e-13,1.3369277779427808e-07,0.00981796571679401,0.03817821562413999
12,3,4,2,180,4.794192500412464e-05,3.531411463569961e-13,1.0894007726943899e-07,0.008033863354448285,0.03110966672038974
12,3,4,2,190,5.003693513572216e-05,2.9127081439753404e-13,8.955933647291315e-08,0.006626330423821761,0.025575171040870707
12,3,4,2,200,5.298806354403496e-05,2.420592338585739e-13,7.423549884490974e-08,0.005506780584940178,0.021199192122611867
12,3,4,2,210,5.214684642851353e-05,2.026023081074392e-13,6.200704375029567e-08,0.004609146443064295,0.017707151617097964
12,3,4,2,220,5.666795186698437e-05,1.7072115779508086e-13,5.216371109730659e-08,0.003883859095967142,0.014896222839297979
12,3,4,2,230,5.590403452515602e-05,1.4476975966921251e-13,4.417553185410335e-08,0.0032934719701651956,0.012615064241033404
12,3,4,2,240,5.8295903727412224e-05,1.2349550981004567e-13,3.764318236996664e-08,0.002809488673117853,0.01074964225450419
12,3,4,2,250,5.9681013226509094e-05,1.0593803033754156e-13,3.2262941438191134e-08,0.0024100608738207565,0.009213224193692979
12,3,4,2,260,6.133690476417542e-05,9.135546430912148e-14,2.7801721357569208e-08,0.002078311532125203,0.007939247955075123
12,3,4,2,270,6.204191595315933e-05,7.917051655232091e-14,2.407910760113635e-08,0.0018011073426132112,0.006876193143713682
12,3,4,2,280,6.567989476025105e-05,6.893071171007866e-14,2.0954318220022716e-08,0.0015681546161256867,0.005983857112250918
12,3,4,2,290,6.707198917865753e-05,6.027893151421172e-14,1.8316648428325647e-08,0.0013713290108872337,0.00523062625181022
12,3,4,2,300,6.906804628670216e-05,5.293142333335776e-14,1.6078406635722325e-08,0.001204175233057566,0.004591458757598513
12,3,4,2,310,6.895512342453003e-05,4.6661271729600947e-14,1.4169647576141981e-08,0.001061531019218679,0.004046380585437833
12,3,4,2,320,7.087201811373234e-05,4.128589012583817e-14,1.253421304662472e-08,0.0009392425752688802,0.0035793548183230875
12,3,4,2,330,7.162080146372318e-05,3.665749029878714e-14,1.1126732153262325e-08,0.0008339477600261098,0.0031774250363244484
12,3,4,2,340,7.344898767769337e-05,3.2655772353362493e-14,9.910331398633184e-09,0.0007429097841679101,0.0028300613936371954
12,3,4,2,350,7.54818320274353e-05,2.9182281424846904e-14,8.854874032565057e-09,0.0006638888267674951,0.0025286578356541224
12,3,4,2,360,7.798196747899055e-05,2.6156023731181367e-14,7.935597047795336e-09,0.0005950423016965287,0.002266142870209596
12,3,4,2,370,7.765600457787514e-05,2.3510040083570395e-14,7.132049010518885e-09,0.0005348469059396104,0.0020366762472727824
12,3,4,2,380,8.108397014439106e-05,2.1188712191739005e-14,6.427257206982388e-09,0.0004820373387843005,0.0018354111236851226
12,3,4,2,390,8.091982454061508e-05,1.9145632819426252e-14,5.80707056525138e-09,0.0004355578484479928,0.001658306423447298
12,3,4,2,400,8.28250776976347e-05,1.734191285448112e-14,5.259638402085368e-09,0.00039452371839108233,0.0015019779851445083
12,3,4,2,410,8.58730636537075e-05,1.5744828355961057e-14,4.774994531438708e-09,0.00035819048801286144,0.0013635797971516047
12,3,4,2,420,8.962186984717846e-05,1.432673401077985e-14,4.344723768715677e-09,0.00032592923409093953,0.0012407087623281655
12,3,4,2,430,8.84749460965395e-05,1.306418617956967e-14,3.96169310385613e-09,0.000297206620317285,0.0011313279299830742
12,3,4,2,440,8.857296779751778e-05,1.193723195453843e-14,3.6198340280084236e-09,0.00027156872356121986,0.0010337043356041299
12,3,4,2,450,8.979206904768944e-05,1.09288300164796e-14,3.313965376121782e-09,0.0002486278585266604,0.0009463584105881787
12,3,4,2,460,9.375601075589657e-05,1.002437697244498e-14,3.039648573760266e-09,0.00022805180206524945,0.0008680226455403619
12,3,4,2,470,9.514205157756805e-05,9.211318296687931e-15,2.7930688339802216e-09,0.00020955494219048002,0.000797607664049344
12,3,4,2,480,9.603588841855526e-05,8.478827436394365e-15,2.5709372295130136e-09,0.0001928909778218765,0.0007341742577561867
12,3,4,2,490,9.763403795659542e-05,7.817540236797388e-15,2.370409712351627e-09,0.00017784687702984591,0.0006769102610387177
12,3,4,2,500,9.836908429861069e-05,7.219334142476786e-15,2.189019802249293e-09,0.00016423785392634285,0.0006251113290830481
12,3,4,2,510,0.00010081613436341286,6.677144239861261e-15,2.0246225648446606e-09,0.0001519031836827023,0.0005781649398973518
12,3,4,2,520,0.0001019530463963747,6.184809123107276e-15,1.8753476585464874e-09,0.00014070269602103704,0.000535536986062071
12,3,4,2,530,0.00010232697241008282,5.736941672570613e-15,1.7395600188721651e-09,0.00013051383546022521,0.0004967605474831937
12,3,4,2,540,0.00010366714559495449,5.328820071169263e-15,1.615826688224153e-09,0.00012122918196832519,0.0004614264190784281
12,3,4,2,550,0.00010949606075882912,4.956295786511491e-15,1.5028888292912079e-09,0.00011275435758145339,0.0004291751187344
12,3,4,2,560,0.0001076660118997097,4.615715633486159e-15,1.39963803422337e-09,0.0001050062533492817,0.00039969012199411594
12,3,4,2,570,0.00011381902731955051,4.303855387338162e-15,1.3050961281037293e-09,9.791151905087508e-05,0.0003726920945994954
12,3,4,2,580,0.00011039897799491882,4.0178633870888e-15,1.218398044192375e-09,9.140528018811165e-05,0.0003479340022299827
12,3,4,2,590,0.00011476106010377407,3.755212196877927e-15,1.1387771263326674e-09,8.543003829459346e-05,0.00032519691335808137
12,3,4,2,600,0.00011561508290469646,3.5136572778685863e-15,1.0655525813515943e-09,7.99347307329137e-05,0.00030428641607176804
12,3,6,1,10,2.199294976890087e-05,,,,
12,3,6,1,20,2.5653047487139702e-05,,,,
12,3,6,1,30,2.8013018891215324e-05,,,,
12,3,6,1,40,3.6008888855576515e-05,,,,
12,3,6,1,50,4.3014995753765106e-05,6.570143357627428e-11,2.444013113919064e-06,1.4946894322236517,0.6979289471792345
12,3,6,1,60,4.7315144911408424e-05,5.082009141318857e-12,3.5065908831975976e-06,0.11561430161451339,1.0013658557559801
12,3,6,1,70,5.205697380006313e-05,4.731309634304976e-13,7.937736329137952e-08,0.010763598487944316,0.02266753777887083
12,3,6,1,80,5.552591755986214e-05,1.0900088322275171e-12,2.829975801932563e-07,0.024797399293723318,0.08081470679256393
12,3,6,1,90,6.086588837206364e-05,9.270990059501777e-13,2.693225440383305e-07,0.021091245828145644,0.07690957079640685
12,3,6,1,100,6.457301788032055e-05,5.721451124296086e-13,1.707851599570085e-07,0.013016142977369773,0.048770567638852444
12,3,6,1,110,7.023895159363747e-05,3.4285891336988966e-13,1.0365343721573837e-07,0.007799945399406291,0.02959997796062761
12,3,6,1,120,7.508904673159122e-05,2.06852244166983e-13,6.283826415375633e-08,0.004705831312329009,0.017944520548449947
12,3,6,1,130,7.673702202737331e-05,1.2856101988137022e-13,3.9114836070630905e-08,0.0029247276254558033,0.011169897658236467
12,3,6,1,140,8.587515912950039e-05,8.272133641226299e-14,2.521128777325485e-08,0.0018818875118042507,0.007199506186120719
12,3,6,1,150,8.70460644364357e-05,5.477063252617968e-14,1.6710789779749572e-08,0.0012460167332276966,0.004772046373684212
12,3,6,1,160,9.150197729468346e-05,3.719616870889249e-14,1.1357044889138572e-08,0.0008462025447868834,0.0032431947019439275
12,3,6,1,170,9.512901306152344e-05,2.583753536740278e-14,7.892274063300562e-09,0.0005877967795562331,0.002253771265169959
12,3,6,1,180,0.00010065780952572823,1.831504400397962e-14,5.595747932272336e-09,0.00041666218274642193,0.001597959700301568
12,3,6,1,190,0.00010428996756672859,1.3222451012720313e-14,4.040261589768417e-09,0.0003008071014746448,0.001153764479256044
12,3,6,1,200,0.00011065206490457058,9.70500847009633e-15,2.9655636857196827e-09,0.00022078625701604673,0.0008468664628596793
12,3,6,1,210,0.0001134269405156374,7.230799400002662e-15,2.2094709427150606e-09,0.00016449868536226204,0.0006309514953459041
12,3,6,1,220,0.00011705094948410988,5.461248403364282e-15,1.6686562561039415e-09,0.00012424188987871055,0.00047651278849285007
12,3,6,1,230,0.00012401421554386616,4.176315441869444e-15,1.2759282914435176e-09,9.501002058574397e-05,0.0003643627295008302
12,3,6,1,240,0.0001267930492758751,3.2302225211847746e-15,9.867552730012522e-10,7.348666845359745e-05,0.00028178452271272405
12,3,6,1,250,0.0001304310280829668,2.5246658257052385e-15,7.711000800393654e-10,5.743544888098937e-05,0.00022020056437778993
12,3,6,1,260,0.00013411999680101871,1.9922649113180892e-15,6.083709400686309e-10,4.5323475410625905e-05,0.00017373052839953038
12,3,6,1,270,0.00014001084491610527,1.586133928946577e-15,4.842378005457995e-10,3.608410795078832e-05,0.00013828222786308256
12,3,6,1,280,0.00014363299123942852,1.2731896354962769e-15,3.885885388405706e-10,2.8964711876244004e-05,0.00011096797650321356
12,3,6,1,290,0.00015005003660917282,1.02978397831926e-15,3.141946959911448e-10,2.3427300533406593e-05,8.972356659362066e-05
12,3,6,1,300,0.00015292596071958542,8.388085053549355e-16,2.558266643718571e-10,1.9082661372340108e-05,7.305559594118381e-05
12,3,6,1,310,0.00015800795517861843,6.877463033795054e-16,2.096583329581729e-10,1.5646038081023576e-05,5.987145435329148e-05
12,3,6,1,320,0.00015945686027407646,5.673432982856219e-16,1.72860973791672e-10,1.2906903034405868e-05,4.936335110466766e-05
12,3,6,1,330,0.0001678471453487873,4.706903103775241e-16,1.433226561189539e-10,1.0708074306394018e-05,4.092818893742872e-05
12,3,6,1,340,0.0001724350731819868,3.925812554544615e-16,1.1945206204352335e-10,8.931114922106885e-06,3.4111540329151314e-05
12,3,6,1,350,0.0001741668675094843,3.2905926475982814e-16,1.0003973225621436e-10,7.486007212320718e-06,2.8568023883354812e-05
12,3,6,1,360,0.00017988099716603756,2.7709233274821262e-16,8.415890731218594e-11,6.303773889927947e-06,2.4032987892590268e-05
12,3,6,1,370,0.0001846151426434517,2.3433949178302983e-16,7.109408840458845e-11,5.331158589015044e-06,2.0302109668845667e-05
12,3,6,1,380,0.00019012787379324436,1.9897997420149284e-16,6.028877104662843e-11,4.526739349116826e-06,1.7216470019602655e-05
12,3,6,1,390,0.00019314815290272236,1.6958790062335399e-16,5.130714160260741e-11,3.858077808917974e-06,1.4651615049668482e-05
12,3,6,1,400,0.00019692606292665005,1.4503952308356397e-16,4.380575628054454e-11,3.2996090131897376e-06,1.2509468622386064e-05
12,3,6,1,410,0.0002026841975748539,1.2444367993213137e-16,3.751226128988471e-11,2.8310592810070468e-06,1.0712255543661781e-05
12,3,6,1,420,0.0002087559551000595,1.0708935406962696e-16,3.220933811548879e-11,2.4362531701185012e-06,9.197916865607915e-06
12,3,6,1,430,0.00021135294809937477,9.240644372568761e-17,2.7722776101537437e-11,2.102221023013287e-06,7.916703812773571e-06
12,3,6,1,440,0.0002150579821318388,7.993503562670382e-17,2.3912006258222684e-11,1.818499939989141e-06,6.828474551833887e-06
12,3,6,1,450,0.000222702044993639,6.930252250466424e-17,2.0663166860506778e-11,1.5766132088108612e-06,5.9007139569791696e-06
12,3,6,1,460,0.00022436887957155704,6.020540728210388e-17,1.78835052896362e-11,1.3696563549532296e-06,5.106934961840552e-06
12,3,6,1,470,0.00022974610328674316,5.2395463112609906e-17,1.5497172904617223e-11,1.1919822863524674e-06,4.425477714491607e-06
12,3,6,1,480,0.0002316220197826624,4.566858851147239e-17,1.3441782079019597e-11,1.038947750712673e-06,3.838526381546054e-06
12,3,6,1,490,0.00023812800645828247,3.9856519025333614e-17,1.1665925482031402e-11,9.067247782839821e-07,3.3314007372446566e-06
12,3,6,1,500,0.00024263188242912292,3.481980513440935e-17,1.0126992405921686e-11,7.921409310813368e-07,2.89193257912735e-06
12,3,6,1,510,0.0002446479629725218,3.044242778491498e-17,8.78952602229575e-12,6.925568077372287e-07,2.5099966149970936e-06
12,3,6,1,520,0.0002482980489730835,2.6627506400898497e-17,7.623914079222854e-12,6.057684019586282e-07,2.1771365695188973e-06
12,3,6,1,530,0.0002555190585553646,2.329400152259907e-17,6.605405287614364e-12,5.299320884621231e-07,1.886284296848298e-06
12,3,6,1,540,0.000258337939158082,2.0373723385309893e-17,5.713164201861192e-12,4.6349656897086904e-07,1.631489885941389e-06
12,3,6,1,550,0.0002610569354146719,1.7809081380651296e-17,4.929580693164215e-12,4.0515167308134675e-07,1.4077244690795536e-06
12,3,6,1,560,0.00026937294751405716,1.5551453463863545e-17,4.239803868808011e-12,3.537912627305091e-07,1.2107471246987805e-06
12,3,6,1,570,0.00027523189783096313,1.3559513239179093e-17,3.6312017689020483e-12,3.084751738509475e-07,1.0369505847295985e-06
12,3,6,1,580,0.00027748080901801586,1.179818596095431e-17,3.093069031593666e-12,2.6840546568554587e-07,8.832777534942272e-07
12,3,6,1,590,0.0002830279991030693,1.0237358028516323e-17,2.616187037752409e-12,2.3289706215236917e-07,7.470960996418638e-07
12,3,6,1,600,0.00028930208645761013,8.85146583216214e-18,2.192764213358457e-12,2.0136839820492276e-07,6.261806084941697e-07
12,3,6,2,10,2.4649081751704216e-05,3.382349020668239e-11,1.763071252803275e-06,0.7694750421869744,0.5034745747733794
12,3,6,2,20,2.697482705116272e-05,,,,
12,3,6,2,30,3.376905806362629e-05,,,,
12,3,6,2,40,3.3014919608831406e-05,,,,
12,3,6,2,50,4.338100552558899e-05,2.9190739962109472e-12,5.660532504336845e-06,0.06640812561494773,1.616460021726577
12,3,6,2,60,4.9111200496554375e-05,5.004722332004708e-12,2.3445875678399275e-06,0.113856048090288,0.6695363144627676
12,3,6,2,70,5.628308281302452e-05,3.822382163462532e-12,1.484525012435895e-06,0.08695813644636775,0.4239310227469325
12,3,6,2,80,5.8715930208563805e-05,3.005327763236412e-12,1.1163159897721155e-06,0.06837037494566856,0.3187827589892378
12,3,6,2,90,6.469385698437691e-05,2.2825590862596816e-12,8.063630412056949e-07,0.051927587557091606,0.23027049453531426
12,3,6,2,100,6.832811050117016e-05,1.6704260883274568e-12,5.65993290805155e-07,0.03800173125043287,0.1616288796948058
12,3,6,2,110,7.261405698955059e-05,1.1955648978373317e-12,3.927598868662405e-07,0.027198770575689844,0.11215917491344041
12,3,6,2,120,7.807998917996883e-05,8.481558230721456e-13,2.725986037504795e-07,0.019295310263712184,0.07784510460871526
12,3,6,2,130,8.530286140739918e-05,6.019343923124437e-13,1.90563819088097e-07,0.013693840851081086,0.05441869557456641
12,3,6,2,140,8.818181231617928e-05,4.297241881741941e-13,1.3464573256327123e-07,0.009776106362872438,0.03845034784587194
12,3,6,2,150,9.894790127873421e-05,3.0954294408539326e-13,9.630398217516268e-08,0.007042016317752174,0.027501217774114156
12,3,6,2,160,9.928899817168713e-05,2.253264595502499e-13,6.976031985155854e-08,0.005126114599906529,0.019921229682279537
